"(0, 0)","(0, 1)","(1, 0)","(1, 1)",Accuracy,F1,Precision,Recall,African_American_TPR,African_American_FPR,African_American_FOR,Caucasian_TPR,Caucasian_FPR,Caucasian_FOR,TPR_diff,FPR_diff,Ranking
0.011481021942819636,0.7207218193601946,0.6817103690265748,0.5369703304087952,0.5066287878787878,0.4126268320180384,0.46923076923076923,0.3682092555331992,0.22935779816513763,0.11333333333333333,0.8261562998405104,0.6352941176470588,0.667953667953668,0.34498834498834496,0.40593631948192116,0.5546203346203347,0.546072133776532
0.2668251899525428,0.6409617985798081,0.11155217359587644,0.434765250669105,0.5426136363636364,0.5810928013876843,0.510670731707317,0.6740442655935613,0.6972477064220184,0.5233333333333333,0.38596491228070173,0.6294117647058823,0.6332046332046332,0.3682983682983683,0.06783594171613605,0.10987129987129984,1.3649063947762006
0.45372370632920644,0.9538159275210801,0.8758529403781941,0.26338905075109076,0.42803030303030304,0.4312617702448211,0.40530973451327434,0.4607645875251509,0.24464831804281345,0.32666666666666666,0.7161084529505582,0.8764705882352941,0.918918918918919,0.0979020979020979,0.6318222701924807,0.5922522522522523,0.20395578058557
0.5005861130502983,0.17865188053013137,0.9126278393448205,0.8705185698367669,0.4791666666666667,0.26273458445040215,0.39357429718875503,0.19718309859154928,0.20489296636085627,0.35,0.7256778309409888,0.18235294117647058,0.1776061776061776,0.8205128205128205,0.022540025184385692,0.17239382239382237,1.2842328190884587
0.2984447914486329,0.6389494948660052,0.6089702114381723,0.1528392685496348,0.4678030303030303,0.43800000000000006,0.43538767395626243,0.44064386317907445,0.2966360856269113,0.32,0.6921850079744817,0.7176470588235294,0.7258687258687259,0.2773892773892774,0.4210109731966181,0.40586872586872585,0.6409233312376863
0.7625108000751513,0.5393790301196257,0.7786264786305582,0.5303536721951775,0.44696969696969696,0.4373795761078998,0.4195933456561922,0.4567404426559356,0.40061162079510704,0.54,0.532695374800638,0.5647058823529412,0.5868725868725869,0.4219114219114219,0.16409426155783413,0.046872586872586885,1.236002848539276
0.0005718961279435053,0.3241560570046731,0.019476742385832302,0.9290986162646171,0.6060606060606061,0.5468409586056644,0.5961995249406176,0.5050301810865191,0.6666666666666666,0.35,0.48484848484848486,0.19411764705882353,0.25096525096525096,0.7715617715617715,0.4725490196078431,0.09903474903474901,1.034476837418014
0.8787218778231842,0.8316655293611794,0.30751412540266143,0.05792516649418755,0.4706439393939394,0.5787490580256216,0.46265060240963857,0.772635814889336,0.7217125382262997,0.7933333333333333,0.24401913875598086,0.8705882352941177,0.803088803088803,0.17016317016317017,0.148875697067818,0.009755469755469703,1.3120127725706516
0.8780095992040405,0.9469494452979941,0.08565345206787878,0.4859904633166138,0.4772727272727273,0.6068376068376068,0.4696802646085998,0.8571428571428571,0.9051987767584098,0.86,0.11642743221690591,0.7647058823529411,0.861003861003861,0.17715617715617715,0.14049289440546864,0.0010038610038609619,1.3357759718633977
0.06921251846838361,0.7606021652572316,0.7658344293069878,0.1283914644997628,0.4933712121212121,0.4253490870032224,0.45622119815668205,0.3983903420523139,0.16819571865443425,0.12,0.8548644338118022,0.8411764705882353,0.7722007722007722,0.20046620046620048,0.672980751933801,0.6522007722007722,0.16818968798663886
0.4752823780987313,0.5498035934949439,0.2650566289400591,0.8724330410852574,0.5037878787878788,0.5084427767354597,0.47627416520210897,0.545271629778672,0.6452599388379205,0.5933333333333334,0.379585326953748,0.35294117647058826,0.46332046332046334,0.5804195804195804,0.2923187623673323,0.13001287001287004,1.0814562464076767
0.4231379402008869,0.21179820544208205,0.5392960887794583,0.7299310690899762,0.5426136363636364,0.4542372881355932,0.5180412371134021,0.4044265593561368,0.4617737003058104,0.43666666666666665,0.5502392344497608,0.29411764705882354,0.21621621621621623,0.752913752913753,0.16765605324698685,0.22045045045045042,1.154507132666199
0.2011510633896959,0.31171629130089495,0.9951493566608947,0.6498780576394535,0.49053030303030304,0.23579545454545459,0.40096618357487923,0.16700201207243462,0.09480122324159021,0.14666666666666667,0.8803827751196173,0.3058823529411765,0.3088803088803089,0.6923076923076923,0.21108112969958628,0.1622136422136422,1.1172355311170745
0.43810008391450406,0.5175758410355906,0.12100419586826572,0.22469733703155736,0.5558712121212122,0.5994876174210076,0.5207715133531158,0.7062374245472837,0.7522935779816514,0.5966666666666667,0.32216905901116427,0.6176470588235294,0.555984555984556,0.4195804195804196,0.13464651915812198,0.040682110682110695,1.3805425822809796
0.33808556214745533,0.5883087184572333,0.230114732596577,0.22021738445155947,0.5369318181818182,0.5645592163846838,0.5063897763578274,0.6378269617706237,0.6422018348623854,0.5333333333333333,0.4098883572567783,0.6294117647058823,0.5752895752895753,0.40326340326340326,0.01279007015650302,0.041956241956241924,1.4821855060690732
0.07099308600903254,0.6311029572700989,0.22894178381115438,0.905420013006128,0.5236742424242424,0.5024727992087042,0.49416342412451364,0.5110663983903421,0.5474006116207951,0.35333333333333333,0.5454545454545454,0.4411764705882353,0.5945945945945946,0.4662004662004662,0.10622414103255984,0.2412612612612613,1.1761888401304212
0.8596354002537465,0.07085734988865344,0.23800463436899522,0.6689777782962806,0.5369318181818182,0.5408450704225352,0.5070422535211268,0.579476861167002,0.8042813455657493,0.8466666666666667,0.17543859649122806,0.14705882352941177,0.10038610038610038,0.8811188811188811,0.6572225220363375,0.7462805662805663,0.1334287298649145
0.2142368073704386,0.132311848725025,0.935514240580671,0.5710430933252845,0.5018939393939394,0.224188790560472,0.4198895027624309,0.1529175050301811,0.10397553516819572,0.18,0.8596491228070176,0.24705882352941178,0.1969111969111969,0.7832167832167832,0.14308328836121606,0.016911196911196913,1.3418994541215263
0.47267102631179414,0.7846194242907534,0.8074969977666434,0.1904099143618777,0.4715909090909091,0.4675572519083969,0.44464609800362975,0.49295774647887325,0.3241590214067278,0.38,0.6491228070175439,0.8176470588235294,0.7413127413127413,0.22843822843822845,0.4934880374168016,0.36131274131274127,0.6167901303613663
0.09693081422882333,0.4310511824063775,0.4235786230199208,0.467024668036675,0.5397727272727273,0.45758928571428564,0.5137844611528822,0.4124748490945674,0.4036697247706422,0.27,0.6602870813397129,0.4294117647058823,0.4362934362934363,0.5664335664335665,0.025742039935240102,0.1662934362934363,1.3477372510440508
0.7290758494598506,0.6733645472933015,0.9841652113659661,0.09841787115195888,0.4128787878787879,0.39688715953307396,0.384180790960452,0.4104627766599598,0.22629969418960244,0.49333333333333335,0.645933014354067,0.7647058823529411,0.6911196911196911,0.27972027972027974,0.5384061881633386,0.19778635778635772,0.6766862419290915
0.4026212821022688,0.33930260539496315,0.8616725363527911,0.24865633392028563,0.4971590909090909,0.37894736842105264,0.45251396648044695,0.32595573440643866,0.22935779816513763,0.27,0.7511961722488039,0.5117647058823529,0.444015444015444,0.5291375291375291,0.28240690771721527,0.174015444015444,1.0407367391764315
0.1902089084408115,0.4486135478331319,0.4218816398344042,0.27854514466694047,0.5615530303030303,0.5241521068859198,0.5357142857142857,0.5130784708249497,0.4954128440366973,0.2733333333333333,0.6108452950558214,0.5470588235294118,0.5366795366795367,0.4592074592074592,0.051645979492714544,0.2633462033462034,1.2465608474641123
0.2498064478821005,0.9232655992760128,0.44313074505345695,0.8613491047618306,0.48200757575757575,0.49862511457378544,0.45791245791245794,0.5472837022132797,0.4984709480122324,0.36333333333333334,0.5661881977671451,0.6411764705882353,0.8223938223938224,0.2494172494172494,0.14270552257600294,0.4590604890604891,0.8802415641210837
0.5503253124498481,0.05058832952488124,0.9992824684127266,0.8360275850799519,0.4734848484848485,0.20797720797720795,0.35609756097560974,0.14688128772635814,0.1743119266055046,0.37,0.7320574162679426,0.09411764705882353,0.08108108108108109,0.9137529137529138,0.08019427954668107,0.2889189189189189,1.1043716500192486
0.9689962572847513,0.9263669830081276,0.8486957344143055,0.16631111060391401,0.3787878787878788,0.4596375617792422,0.3891213389121339,0.5613682092555332,0.41284403669724773,0.67,0.46411483253588515,0.8470588235294118,0.915057915057915,0.11188811188811189,0.434214786832164,0.24505791505791497,0.6995151768977999
0.48564112545071847,0.21374729919918167,0.4010402925494526,0.058635399972178925,0.5179924242424242,0.49852216748768474,0.48841698841698844,0.5090543259557344,0.5168195718654435,0.5733333333333334,0.45614035087719296,0.49411764705882355,0.3590733590733591,0.5874125874125874,0.022701924806619922,0.21425997425997428,1.2810305251758298
0.3789731189769161,0.9853088437797259,0.26520305817215195,0.7840706019485694,0.4791666666666667,0.5354729729729729,0.46142649199417757,0.6378269617706237,0.6024464831804281,0.4866666666666667,0.4529505582137161,0.7058823529411765,0.8648648648648649,0.19813519813519814,0.10343586976074837,0.3781981981981982,0.9975325987077202
0.4550083673391433,0.4230074859901629,0.9573176408596732,0.9954226894927138,0.44886363636363635,0.26700251889168763,0.3569023569023569,0.21327967806841047,0.1834862385321101,0.3,0.7607655502392344,0.27058823529411763,0.38996138996138996,0.6573426573426573,0.08710199676200753,0.08996138996138997,1.271800249640239
0.5557683234056182,0.718408275296326,0.15479682527406413,0.2967078254945642,0.5170454545454546,0.5826513911620295,0.4910344827586207,0.716297786720322,0.7370030581039755,0.6466666666666666,0.3062200956937799,0.6764705882352942,0.6756756756756757,0.32400932400932403,0.06053246986868133,0.029009009009009046,1.427503975667764
0.9687093649691588,0.5791802908162562,0.5421952013742742,0.7479755603790641,0.4460227272727273,0.48729184925503943,0.43167701863354035,0.5593561368209256,0.617737003058104,0.76,0.3141945773524721,0.4470588235294118,0.5328185328185329,0.5011655011655012,0.1706781795286922,0.22718146718146714,1.048163080562568
0.05716527290748308,0.5841775944589712,0.5028503829195136,0.8527198920482854,0.5284090909090909,0.4302059496567506,0.4986737400530504,0.3782696177062374,0.3547400611620795,0.2,0.7192982456140351,0.4235294117647059,0.4980694980694981,0.5314685314685315,0.06878935060262636,0.29806949806949806,1.1615502422369666
0.15743272793948326,0.9607789032744504,0.08011146524058688,0.1858249609807232,0.521780303030303,0.5943775100401606,0.4946524064171123,0.744466800804829,0.6636085626911316,0.42333333333333334,0.4513556618819777,0.9,0.9691119691119691,0.05827505827505827,0.23639143730886847,0.5457786357786357,0.7396102299427988
0.5950351064500277,0.6752125536040902,0.2352038950009312,0.11988661394712419,0.5056818181818182,0.5783521809369953,0.48313090418353577,0.7203219315895373,0.7217125382262997,0.64,0.31738437001594894,0.7176470588235294,0.7374517374517374,0.2703962703962704,0.0040654794027702446,0.09745173745173741,1.4041646013273106
0.8902873141294375,0.24621534778862486,0.5945191535334412,0.6193815103321031,0.4668560606060606,0.44202180376610506,0.435546875,0.448692152917505,0.5382262996941896,0.6866666666666666,0.39074960127591707,0.27647058823529413,0.3204633204633205,0.696969696969697,0.2617557114588954,0.36620334620334616,0.838897002943819
0.4192249153358725,0.5836722892912247,0.5227827155319589,0.9347062577364272,0.4914772727272727,0.4548223350253807,0.45901639344262296,0.4507042253521127,0.5015290519877675,0.41333333333333333,0.5406698564593302,0.35294117647058826,0.5405405405405406,0.5337995337995338,0.14858787551717928,0.12720720720720724,1.2156821900028862
0.20425919942353643,0.7161918007894148,0.23868595261584602,0.3957858467912545,0.5416666666666666,0.5639639639639639,0.5106035889070146,0.6297786720321932,0.6116207951070336,0.39666666666666667,0.49122807017543857,0.6647058823529411,0.6988416988416989,0.3146853146853147,0.05308508724590755,0.3021750321750322,1.1864065472457268
0.6716902229599713,0.2999970797987622,0.31617719627185403,0.7518644924144021,0.5340909090909091,0.5358490566037737,0.5044404973357016,0.5714285714285714,0.7033639143730887,0.6666666666666666,0.3141945773524721,0.3176470588235294,0.305019305019305,0.6899766899766899,0.38571685554955926,0.3616473616473616,0.7867266918939881
0.07254311449315731,0.4582855226185861,0.9984544408544423,0.9960964478550944,0.45928030303030304,0.1515601783060921,0.2897727272727273,0.10261569416498995,0.03363914373088685,0.043333333333333335,0.9617224880382775,0.23529411764705882,0.43243243243243246,0.6456876456876457,0.201654973916172,0.3890990990990991,0.868526230015032
0.073260721099633,0.2131543122670404,0.26520041475040135,0.9332593779937091,0.5681818181818182,0.4532374100719424,0.5608308605341247,0.38028169014084506,0.5076452599388379,0.32,0.5821371610845295,0.13529411764705881,0.20077220077220076,0.8251748251748252,0.3723511422917791,0.11922779922779925,1.07660287666224
0.8808641736864395,0.8792702424845428,0.36952708873888396,0.15774683235723197,0.4441287878787879,0.5596399099774945,0.4461722488038278,0.7505030181086519,0.7003058103975535,0.7866666666666666,0.2583732057416268,0.8470588235294118,0.8764478764478765,0.1351981351981352,0.1467530131318583,0.08978120978120985,1.2075945649657198
0.833744954639807,0.703539925087371,0.6116777657259501,0.9872330636315043,0.4318181818181818,0.45454545454545453,0.41459369817578773,0.5030181086519114,0.5382262996941896,0.68,0.3939393939393939,0.43529411764705883,0.5752895752895753,0.4801864801864802,0.10293218204713073,0.1047104247104248,1.2241755750606262
0.6539763177107326,0.007823107152157949,0.8171041351154616,0.2993787521999779,0.5198863636363636,0.380952380952381,0.484472049689441,0.31388329979879276,0.3302752293577982,0.4666666666666667,0.6044657097288676,0.2823529411764706,0.10038610038610038,0.8275058275058275,0.0479222881813276,0.36628056628056627,1.1056835091744697
0.6633887149660773,0.9389300039271039,0.13429111439336772,0.11542867041910221,0.4943181818181818,0.6163793103448275,0.4793296089385475,0.8631790744466801,0.8195718654434251,0.7566666666666667,0.21052631578947367,0.9470588235294117,0.9227799227799228,0.0675990675990676,0.12748695808598665,0.1661132561132561,1.200717967618939
0.10703597770941764,0.5532236408848159,0.2723482123148163,0.6048298270302239,0.5265151515151515,0.5,0.4970178926441352,0.5030181086519114,0.5198776758409785,0.35,0.5614035087719298,0.47058823529411764,0.5714285714285714,0.46853146853146854,0.04928944054686091,0.22142857142857142,1.2557971395397192
0.7176121871387979,0.20359731232745293,0.6342379588850797,0.2639839016304094,0.5340909090909091,0.5099601593625498,0.504930966469428,0.5150905432595574,0.5412844036697247,0.58,0.44019138755980863,0.4647058823529412,0.2972972972972973,0.6363636363636364,0.07657852131678355,0.28270270270270265,1.174809685071423
0.48853185214937656,0.9053364910793232,0.8461037132948555,0.09229846771273342,0.4356060606060606,0.44402985074626866,0.41391304347826086,0.4788732394366197,0.2691131498470948,0.3333333333333333,0.7001594896331739,0.8823529411764706,0.915057915057915,0.0979020979020979,0.6132397913293758,0.5817245817245817,0.24064168755210308
0.42357577256372636,0.27668022397225167,0.0035456890877823,0.7711192230196271,0.5738636363636364,0.5886654478976234,0.5393634840871022,0.647887323943662,0.8318042813455657,0.6566666666666666,0.25199362041467305,0.29411764705882354,0.30115830115830117,0.7016317016317016,0.5376866342867421,0.35550836550836545,0.6806686365685288
0.6371133773013796,0.2619552624343482,0.7412309083479308,0.5516804211263913,0.4952651515151515,0.4110497237569061,0.45588235294117646,0.37424547283702214,0.3730886850152905,0.48,0.5757575757575758,0.3764705882352941,0.30115830115830117,0.668997668997669,0.0033819032200035903,0.17884169884169882,1.313041549453449
0.42768691898067934,0.009669699608339966,0.07524386007376704,0.883106393300143,0.603219696969697,0.5547290116896918,0.5878378378378378,0.5251509054325956,0.7767584097859327,0.59,0.31259968102073366,0.041176470588235294,0.023166023166023165,0.9696969696969697,0.7355819391976974,0.5668339768339768,0.30080378093802274
0.9039285715598931,0.5455902892055223,0.8345950198860167,0.582509566489794,0.41950757575757575,0.40887174541947924,0.3925925925925926,0.42655935613682094,0.40061162079510704,0.6366666666666667,0.4864433811802233,0.4764705882352941,0.528957528957529,0.49184149184149184,0.07585896744018705,0.1077091377091377,1.235939470608251
0.14809378556748265,0.12744551928213876,0.3082583499301337,0.89898148874259,0.5738636363636364,0.4458128078817734,0.5746031746031746,0.3641851106639839,0.5045871559633027,0.3333333333333333,0.5773524720893142,0.09411764705882353,0.13127413127413126,0.8834498834498834,0.4104695089044792,0.20205920205920205,0.9613349253999551
0.7961223048880417,0.8607025820009028,0.8989246365264746,0.21007653833975404,0.3835227272727273,0.4244031830238727,0.3785488958990536,0.482897384305835,0.28440366972477066,0.5666666666666667,0.580542264752791,0.8647058823529412,0.8648648648648649,0.1351981351981352,0.5803022126281705,0.29819819819819826,0.5050223164463585
0.24952973922292443,0.10279362167178563,0.7801162418714427,0.8841347014510089,0.5170454545454546,0.2776203966005666,0.4688995215311005,0.19718309859154928,0.22935779816513763,0.2833333333333333,0.74481658692185,0.13529411764705881,0.10038610038610038,0.8857808857808858,0.09406368051807881,0.18294723294723295,1.240034541080143
0.4063773898321168,0.6206615101507128,0.15455333833220464,0.9298810156936744,0.5246212121212122,0.5452898550724637,0.4958813838550247,0.6056338028169014,0.7003058103975535,0.58,0.3572567783094099,0.4235294117647059,0.5096525096525096,0.5244755244755245,0.2767763986328476,0.07034749034749033,1.1774973231408743
0.864605696219964,0.9762060329309629,0.8107717199403969,0.8814162046633244,0.35700757575757575,0.40386303775241433,0.3582554517133956,0.46277665995975853,0.3669724770642202,0.6366666666666667,0.5039872408293461,0.6470588235294118,0.8532818532818532,0.22843822843822845,0.2800863464651916,0.21661518661518653,0.8603060426771976
0.024786361898188725,0.7365644717550821,0.33218546794642867,0.9308158860483255,0.5255681818181818,0.48082901554404145,0.49572649572649574,0.46680080482897385,0.4648318042813456,0.26,0.6331738437001595,0.47058823529411764,0.61003861003861,0.44522144522144524,0.0057564310127720675,0.35003861003861003,1.1697731407667997
0.8022351389371389,0.8640640283752794,0.810749316574389,0.26680570959447203,0.3731060606060606,0.42132867132867136,0.37248840803709427,0.48490945674044267,0.3516819571865443,0.62,0.5199362041467305,0.7411764705882353,0.8494208494208494,0.19347319347319347,0.389494513401691,0.2294208494208494,0.7541906977835202
0.7873745091354711,0.10809562640295711,0.8721667829060897,0.8585932513377816,0.4602272727272727,0.2857142857142857,0.3787375415282392,0.22937625754527163,0.2691131498470948,0.5233333333333333,0.6092503987240829,0.15294117647058825,0.11583011583011583,0.8694638694638694,0.11617197337650653,0.4075032175032175,0.9365520818475487
0.22243371754566443,0.816586605596929,0.4603032346789421,0.30519086733860057,0.5085227272727273,0.5144995322731525,0.4807692307692308,0.5533199195171026,0.4434250764525994,0.32,0.6156299840510366,0.7647058823529411,0.7760617760617761,0.22843822843822845,0.32128080590034175,0.45606177606177606,0.7311801453106095
0.7953454991528618,0.22759548740777036,0.02366443470145152,0.19312978832770866,0.5785984848484849,0.6294754371357203,0.5369318181818182,0.7605633802816901,0.9051987767584098,0.86,0.11642743221690591,0.4823529411764706,0.2625482625482625,0.6503496503496503,0.42284583558193917,0.5974517374517374,0.5583009118148083
0.3282619511977065,0.8643529420302863,0.9668891040483611,0.2791249927218714,0.44507575757575757,0.3752665245202559,0.39909297052154197,0.35412474849094566,0.12538226299694188,0.18333333333333332,0.84688995215311,0.7941176470588235,0.8108108108108109,0.1958041958041958,0.6687353840618816,0.6274774774774775,0.14886289603639846
0.6414817386076277,0.39967838436006087,0.9811496871982601,0.5362157324787219,0.4375,0.32805429864253394,0.37467700258397935,0.2917505030181087,0.22324159021406728,0.44333333333333336,0.671451355661882,0.4235294117647059,0.42084942084942084,0.578088578088578,0.2002878215506386,0.022483912483912516,1.2147282659654488
0.9392371403247157,0.11534175185142759,0.970400611022228,0.17856781617246364,0.45170454545454547,0.36022099447513817,0.39950980392156865,0.32796780684104626,0.30275229357798167,0.6133333333333333,0.5486443381180224,0.3764705882352941,0.23552123552123552,0.7086247086247086,0.07371829465731244,0.3778120978120978,1.0001741529851351
0.9625343157615555,0.2654663625229686,0.1084025472147111,0.43456375856464435,0.5227272727272727,0.5875613747954174,0.49517241379310345,0.7223340040241448,0.9235474006116208,0.94,0.0685805422647528,0.3352941176470588,0.32432432432432434,0.6713286713286714,0.5882532829645619,0.6156756756756756,0.3187983140870352
0.7285450606527043,0.31367731419499123,0.6062088533061433,0.5114230596694781,0.48390151515151514,0.448938321536906,0.45121951219512196,0.44668008048289737,0.5107033639143731,0.63,0.43221690590111644,0.3235294117647059,0.3127413127413127,0.682983682983683,0.1871739521496672,0.3172586872586873,0.9794688757431607
0.38519543334472717,0.5765880434965995,0.25472250613858194,0.7087852838341706,0.5331439393939394,0.5570530098831986,0.5032467532467533,0.6237424547283702,0.6941896024464832,0.54,0.379585326953748,0.48823529411764705,0.555984555984556,0.47086247086247085,0.20595430832883616,0.015984555984555948,1.3112050750805473
